ref_pmid	assess_pmid	relevance
29335486	28388407	2
29335486	28826674	2
29335486	28977568	2
29335486	29272504	2
29335486	29335463	2
29335486	19210964	1
29335486	19380483	1
29335486	20024537	1
29335486	23358822	1
29335486	23945083	1
29335486	25732821	1
29335486	26013116	1
29335486	27437574	1
29335486	27582050	1
29335486	27622635	1
29335486	27851967	1
29335486	28060558	1
29335486	28525739	1
29335486	28760140	1
29335486	29077530	1
29335486	29137603	1
29335486	29217591	1
29335486	29416042	1
29335486	18585359	0
29335486	19427325	0
29335486	20826608	0
29335486	21194420	0
29335486	23656909	0
29335486	25326329	0
29335486	25921534	0
29335486	26192317	0
29335486	26503782	0
29335486	26813493	0
29335486	28637232	0
29335486	29273625	0
29632620	18468628	2
29632620	24332939	2
29632620	25438077	2
29632620	26359418	2
29632620	28392701	2
29632620	20009669	1
29632620	21176561	1
29632620	22082824	1
29632620	22480841	1
29632620	22883437	1
29632620	23382627	1
29632620	25659614	1
29632620	26221308	1
29632620	27979473	1
29632620	21649921	0
29632620	21933567	0
29632620	22850708	0
29632620	22851661	0
29632620	23009382	0
29632620	23453327	0
29632620	23940856	0
29632620	25365317	0
29632620	25694758	0
29632620	26102046	0
29632620	26107448	0
29632620	26247476	0
29632620	26895089	0
29740474	21333005	2
29740474	21533138	2
29740474	23716668	2
29740474	23830204	2
29740474	23933415	2
29740474	25185649	2
29740474	25476127	2
29740474	26108741	2
29740474	27044256	2
29740474	27106104	2
29740474	28923001	2
29740474	18516045	1
29740474	19811681	1
29740474	22174941	1
29740474	22541296	1
29740474	22997578	1
29740474	24573881	1
29740474	25649046	1
29740474	26117540	1
29740474	26663173	1
29740474	26993598	1
29740474	27341818	1
29740474	27611585	1
29740474	29089484	1
29740474	29601581	1
29740474	29799491	1
29740474	19631987	0
29740474	20535211	0
29740474	22823907	0
29740474	23046790	0
29740474	23413375	0
29740474	25546435	0
29740474	26557979	0
29740474	26874359	0
29740474	27902768	0
29740474	28369516	0
29740474	29373668	0
29740474	29576544	0
18460145	21168481	2
18460145	24605648	2
18460145	24751040	2
18460145	18206768	1
18460145	18236671	1
18460145	18610645	1
18460145	19680851	1
18460145	21740716	1
18460145	22555914	1
18460145	23052864	1
18460145	23623118	1
18460145	24161507	1
18460145	25674671	1
18460145	28446335	1
18460145	28773306	1
18460145	18387115	0
18460145	18536948	0
18460145	18770536	0
18460145	19121899	0
18460145	20692572	0
18460145	21145964	0
18460145	21909890	0
18460145	22309353	0
18460145	22416704	0
18460145	22512401	0
18460145	23611300	0
18460145	24405319	0
18460145	24667313	0
18460145	25475294	0
18460145	25678270	0
18460145	27790709	0
18460145	27993928	0
18460145	28170269	0
18460145	28208801	0
18460145	28940073	0
29495290	23264091	2
29495290	24094536	2
29495290	26034657	2
29495290	27320661	2
29495290	29477535	2
29495290	18545286	1
29495290	22402692	1
29495290	23367077	1
29495290	23722453	1
29495290	24273141	1
29495290	25323820	1
29495290	26166585	1
29495290	26528979	1
29495290	27344390	1
29495290	27869858	1
29495290	28397759	1
29495290	28517624	1
29495290	29174287	1
29495290	29791369	1
29495290	29793864	1
29495290	20158884	0
29495290	20629215	0
29495290	20855001	0
29495290	21187775	0
29495290	22032362	0
29495290	22032369	0
29495290	22410997	0
29495290	22664211	0
29495290	22884345	0
29495290	23031139	0
29495290	23244468	0
29495290	23724804	0
29495290	24199380	0
29495290	26254526	0
29495290	26335294	0
29495290	26832496	0
29495290	27320673	0
29495290	27347961	0
29495290	27347972	0
29495290	27589752	0
29495290	27988131	0
29495290	28273810	0
29495290	28300783	0
29495290	29153523	0
29495290	29763216	0
29393885	24600010	2
29393885	24789653	2
29393885	25459001	2
29393885	25877546	2
29393885	27110852	2
29393885	27902340	2
29393885	28335562	2
29393885	28507553	2
29393885	28905531	2
29393885	29034326	2
29393885	29290575	2
29393885	29301335	2
29393885	29312268	2
29393885	22126995	1
29393885	23808337	1
29393885	18834517	0
29393885	19149552	0
29393885	19721732	0
29393885	20153070	0
29393885	20348375	0
29393885	20491398	0
29393885	20828484	0
29393885	22329740	0
29393885	22504718	0
29393885	22820292	0
29393885	23184239	0
29393885	23280539	0
29393885	23489044	0
29393885	24073814	0
29393885	24135674	0
29393885	25182867	0
29393885	25326609	0
29393885	25353158	0
29393885	25957460	0
29393885	26023149	0
29393885	27555855	0
29393885	27620093	0
29393885	28153770	0
29393885	28689129	0
29393885	28737040	0
29393885	28843026	0
29393885	28952435	0
29393885	29082230	0
29393885	29224300	0
29393885	29380697	0
29393885	29496846	0
29393885	29601123	0
29495290	22829355	2
29495290	24094536	2
29495290	25719863	2
29495290	26034657	2
29495290	27320661	2
29495290	29477535	2
29495290	18545286	1
29495290	22255770	1
29495290	23012509	1
29495290	23435053	1
29495290	23722453	1
29495290	24273141	1
29495290	25570995	1
29495290	26166585	1
29495290	26528979	1
29495290	26928458	1
29495290	27869858	1
29495290	28372436	1
29495290	28397759	1
29495290	29047530	1
29495290	29793864	1
29495290	18218746	0
29495290	20158884	0
29495290	20629215	0
29495290	22032362	0
29495290	22032369	0
29495290	22664211	0
29495290	22884345	0
29495290	23031139	0
29495290	23244468	0
29495290	23724804	0
29495290	24199380	0
29495290	25320924	0
29495290	26254526	0
29495290	26335294	0
29495290	27347961	0
29495290	27988131	0
29495290	28273810	0
29495290	28300783	0
29495290	29153523	0
29495290	29763216	0
29494509	20978766	1
29494509	21793699	1
29494509	23900198	1
29494509	23973725	1
29494509	24911363	1
29494509	26260183	1
29494509	27047519	1
29494509	27379132	1
29494509	27446185	1
29494509	27790228	1
29494509	28119727	1
29494509	28294981	1
29494509	28575004	1
29494509	28925932	1
29494509	29111566	1
29494509	29186778	1
29494509	29518967	1
29494509	29619041	1
28011771	18831774	2
28011771	19128505	2
28011771	22208280	2
28011771	23497251	2
28011771	25246432	2
28011771	26198229	2
28011771	26307973	2
28011771	27112573	2
28011771	27587688	2
28011771	27787826	2
28011771	28453683	2
28011771	19137600	1
28011771	21880310	1
28011771	22016406	1
28011771	22045506	1
28011771	22847931	1
28011771	23047561	1
28011771	25431331	1
28011771	27153618	1
28011771	28056090	1
28011771	28369334	1
28011771	28472263	1
28011771	28961695	1
28011771	28961795	1
28011771	29228185	1
28011771	29672675	1
28011771	19605323	0
28011771	19932002	0
28011771	19945822	0
28011771	21803542	0
28011771	24898915	0
28011771	26824467	0
28011771	28057679	0
28011771	28268448	0
28011771	28878646	0
28011771	28881969	0
28011771	28881981	0
28011771	28898956	0
28011771	28991751	0
28011771	29017445	0
28011771	29028931	0
28011771	29036616	0
28011771	29069282	0
28011771	29069344	0
28011771	29084508	0
28011771	29104967	0
28011771	29113103	0
28011771	29126101	0
28011771	29280997	0
28011771	29508448	0
28011771	29614430	0
28011771	29668310	0
25181465	18723399	2
25181465	19435500	2
25181465	19671175	2
25181465	20003267	2
25181465	21595958	2
25181465	23175680	2
25181465	23266630	2
25181465	23365408	2
25181465	23688306	2
25181465	24689063	2
25181465	25061069	2
25181465	25707768	2
25181465	26051695	2
25181465	26114448	2
25181465	26358730	2
25181465	26716983	2
25181465	27047316	2
25181465	27064982	2
25181465	27924512	2
25181465	28105958	2
25181465	28113985	2
25181465	29236256	2
25181465	18426580	1
25181465	19535005	1
25181465	21375780	1
25181465	21821656	1
25181465	22260379	1
25181465	22583976	1
25181465	22768240	1
25181465	23499870	1
25181465	23516263	1
25181465	23841900	1
25181465	24205155	1
25181465	24968068	1
25181465	25087086	1
25181465	25281301	1
25181465	25505085	1
25181465	25646628	1
25181465	25707620	1
25181465	25874214	1
25181465	25922940	1
25181465	26611531	1
25181465	26660849	1
25181465	27035433	1
25181465	27766936	1
25181465	28056026	1
25181465	28361682	1
25181465	29162848	1
25181465	29281954	1
25181465	29870337	1
29401217	25378224	2
29401217	25392693	2
29401217	25885227	2
29401217	25889429	2
29401217	26305674	2
29401217	26812883	2
29401217	27449043	2
29401217	27580177	2
29401217	27604987	2
29401217	28033431	2
29401217	28182363	2
29401217	28595592	2
29401217	28621149	2
29401217	29317304	2
29401217	17981545	1
29401217	18689844	1
29401217	20920161	1
29401217	22452920	1
29401217	22548828	1
29401217	23405074	1
29401217	24146602	1
29401217	24564496	1
29401217	25369032	1
29401217	26149773	1
29401217	26721498	1
29401217	27600337	1
29401217	27786280	1
29401217	28041957	1
29401217	28113985	1
29401217	28114032	1
29401217	28489543	1
29401217	28983614	1
29401217	29037607	1
29401217	29211761	1
25016381	25061069	2
25016381	25181465	2
25016381	26611531	2
25016381	26716983	2
25016381	26817421	2
25016381	27064982	2
25016381	18055479	1
25016381	18285502	1
25016381	18550489	1
25016381	20977933	1
25016381	21436120	1
25016381	23174015	1
25016381	24084238	1
25016381	25189575	1
25016381	25464904	1
25016381	28575144	1
25016381	29045685	1
22245099	19056778	2
22245099	19535005	2
22245099	19671175	2
22245099	20418949	2
22245099	20956247	2
22245099	21375780	2
22245099	23377978	2
22245099	23516263	2
22245099	24357407	2
22245099	25874214	2
22245099	26817421	2
22245099	27295638	2
22245099	28113985	2
22245099	29281954	2
22245099	18465083	1
22245099	18723399	1
22245099	19435500	1
22245099	19760605	1
22245099	20003267	1
22245099	20335655	1
22245099	21888912	1
22245099	23202429	1
22245099	23365408	1
22245099	23497388	1
22245099	23782521	1
22245099	23946863	1
22245099	24168189	1
22245099	24219887	1
22245099	24479807	1
22245099	24598126	1
22245099	24609385	1
22245099	24968068	1
22245099	25061069	1
22245099	25076027	1
22245099	25181465	1
22245099	26358730	1
22245099	26572553	1
22245099	26660849	1
22245099	27064982	1
22245099	28105958	1
22245099	29706616	1
22245099	29740486	1
29463761	18362351	2
29463761	22579671	2
29463761	17885648	1
29463761	18276783	1
29463761	18811975	1
29463761	20035867	1
29463761	21264254	1
29463761	22112862	1
29463761	22155480	1
29463761	22566475	1
29463761	22972886	1
29463761	22996258	1
29463761	23576438	1
29463761	23929721	1
29463761	25366274	1
29463761	25831893	1
29463761	26711887	1
29463761	27095030	1
29463761	27688402	1
29463761	28351347	1
29463761	28683139	1
29463761	28852220	1
29463761	29774376	1
29662016	18384365	2
29662016	24886071	2
29662016	28040562	2
29662016	21033412	1
29662016	21147012	1
29662016	22571973	1
29662016	22853630	1
29662016	25318999	1
29662016	26014929	1
29662016	26856777	1
29662016	27604757	1
29662016	18480867	0
29662016	27820708	0
29703142	24195963	2
29703142	25944860	2
29703142	26109132	2
29703142	26921172	2
29703142	20429884	1
29703142	21813203	1
29703142	22684724	1
29703142	23055923	1
29703142	23505508	1
29703142	23592259	1
29703142	23643894	1
29703142	23937452	1
29703142	24980971	1
29703142	25136336	1
29703142	25339955	1
29703142	26396246	1
29703142	26537951	1
29703142	26787719	1
29703142	26955808	1
29703142	27373869	1
29703142	27785189	1
29703142	27933544	1
29703142	29784861	1
29703142	21628518	0
29703142	22427645	0
29703142	22905720	0
29703142	23433259	0
29703142	27169516	0
28693630	20088850	2
28693630	20451991	2
28693630	21791167	2
28693630	24548378	2
28693630	24630529	2
28693630	26165355	2
28693630	28224009	2
28693630	28525345	2
28693630	28601148	2
28693630	28802113	2
28693630	18405437	1
28693630	24284835	1
28693630	26603656	1
28693630	26879998	1
28693630	27481813	1
28693630	28070808	1
28693630	29492475	1
28693630	24374180	0
28693630	25156970	0
28693630	28586460	0
28011771	20472322	1
28011771	26568622	1
28011771	27112573	1
28011771	27551104	1
28011771	27919220	1
28011771	28052925	1
28011771	28430949	1
28011771	28961695	1
28011771	29017445	1
28011771	29228193	1
28011771	29672675	1
28011771	29039790	0
28322227	20093001	1
28322227	20820739	1
28322227	21948419	1
28322227	22089471	1
28322227	22635097	1
28322227	22841443	1
28322227	22985088	1
28322227	23685314	1
28322227	24517158	1
28322227	24588742	1
28322227	25741743	1
28322227	25853238	1
28322227	25965056	1
28322227	26197105	1
28322227	26367921	1
28322227	26445172	1
28322227	26709827	1
28322227	27534818	1
28322227	27676459	1
28322227	27779853	1
28322227	27930344	1
28322227	29147003	1
28322227	29355779	1
28322227	18207730	0
28322227	18405656	0
28322227	18644712	0
28322227	19054661	0
28322227	19723688	0
28322227	19781931	0
28322227	19802851	0
28322227	20486666	0
28322227	20976351	0
28322227	22252647	0
28322227	23084065	0
28322227	23355762	0
28322227	24528665	0
28322227	24632459	0
28322227	25285529	0
28322227	25770609	0
28322227	25790830	0
28322227	26237346	0
28322227	26367906	0
28322227	26387446	0
28322227	26780442	0
28322227	26945181	0
28322227	28448040	0
28322227	28604366	0
28322227	29039202	0
28322227	29308810	0
28322227	29630304	0
26670244	24598932	2
26670244	26814179	2
26670244	18160394	1
26670244	19780551	1
26670244	21705802	1
26670244	22297990	1
26670244	22303017	1
26670244	22708907	1
26670244	25005101	1
26670244	28510021	1
26670244	29204885	1
26670244	20693685	0
26670244	21805520	0
26670244	24316834	0
28943338	18547389	2
28943338	18824312	2
28943338	19835886	2
28943338	20376613	2
28943338	21146538	2
28943338	21858752	2
28943338	22386055	2
28943338	22482707	2
28943338	24316834	2
28943338	25071205	2
28943338	25254384	2
28943338	25486282	2
28943338	25994880	2
28943338	28344575	2
28943338	18786402	1
28943338	20463071	1
28943338	20861247	1
28943338	23695247	1
28943338	23719463	1
28943338	23810697	1
28943338	23827137	1
28943338	23966856	1
28943338	24027306	1
28943338	24282305	1
28943338	24648455	1
28943338	26374901	1
28943338	26446437	1
28943338	26939061	1
28943338	27021160	1
28943338	27111889	1
28943338	27561669	1
28943338	27591890	1
28943338	28065506	1
28943338	28320961	1
28943338	28456019	1
28943338	29190455	1
28943338	29211815	1
28943338	21071053	0
28943338	22153511	0
26670244	18160394	2
26670244	19780551	2
26670244	21705802	2
26670244	22297990	2
26670244	22303017	2
26670244	25005101	2
26670244	28510021	2
26670244	29204885	2
26670244	20693685	1
26670244	21805520	1
26670244	24316834	1
26670244	24598932	1
26670244	26814179	1
26670244	22708907	0
28943338	18786402	2
28943338	21071053	2
28943338	28456019	2
28943338	18547389	1
28943338	18824312	1
28943338	20376613	1
28943338	21146538	1
28943338	22153511	1
28943338	22386055	1
28943338	22482707	1
28943338	24316834	1
28943338	25071205	1
28943338	25254384	1
28943338	25486282	1
28943338	25994880	1
28943338	28344575	1
28943338	19835886	0
28943338	20463071	0
28943338	20861247	0
28943338	21858752	0
28943338	23695247	0
28943338	23719463	0
28943338	23810697	0
28943338	23827137	0
28943338	23966856	0
28943338	24027306	0
28943338	24282305	0
28943338	24648455	0
28943338	26374901	0
28943338	26446437	0
28943338	26939061	0
28943338	27021160	0
28943338	27111889	0
28943338	27561669	0
28943338	27591890	0
28943338	28065506	0
28943338	28320961	0
28943338	29190455	0
28943338	29211815	0
28101859	18506779	2
28101859	27553509	2
28101859	28383784	2
28101859	18704948	1
28101859	20358386	1
28101859	26434626	1
28101859	28101873	1
28101859	21824007	0
28101859	24056041	0
28101859	26387099	0
26024445	23983124	2
26024445	25860244	2
26024445	26231201	2
26024445	18511558	1
26024445	18536014	1
26024445	22435823	1
26024445	24086308	1
26024445	26447771	1
26024445	18221307	0
26024445	20701394	0
26024445	20944243	0
28011771	27112573	2
28011771	28961695	0
28011771	29017445	0
28011771	29672675	0
29307830	24456138	2
29307830	25757400	2
29307830	25988582	2
29307830	26071195	2
29307830	26079674	2
29307830	26162601	2
29307830	26190159	2
29307830	26523774	2
29307830	27148312	2
29307830	27330561	2
29307830	27733861	2
29307830	28339862	2
29307830	28615718	2
29307830	29155326	2
29307830	18408220	1
29307830	23091603	1
29307830	23245313	1
29307830	25416266	1
29307830	25747398	1
29307830	25893870	1
29307830	26474848	1
29307830	25612924	0
29307830	28668094	0
29307830	28797912	0
29307830	18408220	2
29307830	28668094	2
29307830	24456138	1
29307830	25612924	1
29307830	25757400	1
29307830	26071195	1
29307830	26079674	1
29307830	26162601	1
29307830	26190159	1
29307830	26523774	1
29307830	27148312	1
29307830	27330561	1
29307830	27733861	1
29307830	28339862	1
29307830	28615718	1
29307830	28797912	1
29307830	29155326	1
29307830	23091603	0
29307830	23245313	0
29307830	25416266	0
29307830	25747398	0
29307830	25893870	0
29307830	25988582	0
29307830	26474848	0
22749424	19751094	1
22749424	21631815	1
22749424	22435884	1
22749424	22828574	1
22749424	23505450	1
22749424	25589911	1
22749424	26467388	1
22749424	26575694	1
22749424	26760430	1
22749424	28592353	1
22749424	29138540	1
22749424	18447826	0
22749424	19674462	0
22749424	20166905	0
22749424	20482810	0
22749424	21109338	0
22749424	21395933	0
22749424	21535089	0
22749424	21616032	0
22749424	21692400	0
22749424	21985114	0
22749424	22126942	0
22749424	22672455	0
22749424	23122411	0
22749424	24200015	0
22749424	24644755	0
22749424	24655133	0
22749424	24725328	0
22749424	25543200	0
22749424	25981903	0
22749424	26059684	0
22749424	26365035	0
22749424	26608383	0
22749424	28677230	0
22749424	29386096	0
22749424	29488403	0
22749424	29682784	0
28322227	18207730	2
28322227	18405656	2
28322227	18644712	2
28322227	19054661	2
28322227	19723688	2
28322227	19781931	2
28322227	19802851	2
28322227	20093001	2
28322227	20486666	2
28322227	20820739	2
28322227	20976351	2
28322227	21948419	2
28322227	22089471	2
28322227	22252647	2
28322227	22635097	2
28322227	22841443	2
28322227	22985088	2
28322227	23084065	2
28322227	23355762	2
28322227	23685314	2
28322227	24517158	2
28322227	24588742	2
28322227	24632459	2
28322227	25285529	2
28322227	25741743	2
28322227	25770609	2
28322227	25853238	2
28322227	25965056	2
28322227	26197105	2
28322227	26237346	2
28322227	26367906	2
28322227	26367921	2
28322227	26387446	2
28322227	26445172	2
28322227	26709827	2
28322227	26780442	2
28322227	26945181	2
28322227	27534818	2
28322227	27676459	2
28322227	27779853	2
28322227	27930344	2
28322227	28448040	2
28322227	28604366	2
28322227	29039202	2
28322227	29147003	2
28322227	29308810	2
28322227	29355779	2
28322227	24528665	1
28322227	25790830	1
28322227	29630304	1
29079624	18452539	2
29079624	22249717	2
29079624	24725964	2
29079624	29109463	2
29079624	17919749	1
29079624	18787083	1
29079624	19616008	1
29079624	24265029	1
29079624	24373875	1
29079624	25639975	1
29079624	28196526	1
28693630	24284835	2
28693630	26879998	2
28693630	27481813	2
28693630	28070808	2
28693630	20088850	1
28693630	20451991	1
28693630	21791167	1
28693630	24374180	1
28693630	24630529	1
28693630	25156970	1
28693630	26165355	1
28693630	28224009	1
28693630	28525345	1
28693630	28586460	1
28693630	28601148	1
28693630	28802113	1
28693630	18405437	0
28693630	24548378	0
28693630	26603656	0
28693630	29492475	0
29343732	23075728	2
29343732	21969565	1
29343732	23631982	1
29343732	24973471	1
29343732	26266394	1
29343732	25762915	0
29343732	26154563	0
29343732	23075728	1
29343732	25762915	1
29343732	26154563	1
29343732	21969565	0
29343732	23631982	0
29343732	24973471	0
29343732	26266394	0
29468054	22076775	2
29468054	22203557	2
29468054	22439788	2
29468054	23040680	2
29468054	23629712	2
29468054	23844154	2
29468054	23893999	2
29468054	24759427	2
29468054	25052113	2
29468054	25091384	2
29468054	25129332	2
29468054	25134769	2
29468054	26209340	2
29468054	26958825	2
29468054	27148197	2
29468054	27721280	2
29468054	27856079	2
29468054	28235706	2
29468054	28572795	2
29468054	28577932	2
29468054	28598310	2
29468054	28742812	2
29468054	29320762	2
29468054	22170937	1
29468054	22541390	1
29468054	25222304	1
29468054	25756992	1
29468054	25950954	1
29468054	26004734	1
29468054	26990514	1
29468054	27339028	1
29468054	27506613	1
29468054	27809969	1
29468054	28757721	1
29468054	25222304	2
29468054	25052113	1
29468054	26209340	1
29468054	29320762	1
25982388	18372794	2
25982388	20813201	2
25982388	23063722	2
25982388	27012904	2
25982388	28057271	2
25982388	29104512	2
25982388	19303045	1
25982388	20844764	1
25982388	23376935	1
25982388	25630614	1
25982388	26589719	1
25982388	29463232	1
25982388	22178374	0
25982388	22201738	0
25982388	23904995	0
25982388	28436429	0
25982388	29230098	0
22749424	18447826	2
22749424	19674462	2
22749424	19751094	2
22749424	20166905	2
22749424	20482810	2
22749424	21109338	2
22749424	21395933	2
22749424	21535089	2
22749424	21616032	2
22749424	21631815	2
22749424	21692400	2
22749424	21985114	2
22749424	22126942	2
22749424	22435884	2
22749424	22672455	2
22749424	22828574	2
22749424	23122411	2
22749424	23505450	2
22749424	24200015	2
22749424	24644755	2
22749424	24655133	2
22749424	24725328	2
22749424	25543200	2
22749424	25589911	2
22749424	25981903	2
22749424	26059684	2
22749424	26365035	2
22749424	26467388	2
22749424	26575694	2
22749424	26760430	2
22749424	28592353	2
22749424	28677230	2
22749424	29138540	2
22749424	29386096	2
22749424	29488403	2
22749424	29682784	2
22749424	26608383	1
25504833	20077408	2
25504833	21798033	2
25504833	22524279	2
25504833	23277275	2
25504833	25448015	2
25504833	25475079	2
25504833	25760677	2
25504833	25788625	2
25504833	27896753	2
25504833	29086410	2
25504833	29352322	2
25504833	18212004	1
25504833	18712318	1
25504833	19541297	1
25504833	20175922	1
25504833	20888477	1
25504833	20948568	1
25504833	21468958	1
25504833	23176300	1
25504833	23504934	1
25504833	23666727	1
25504833	25684358	1
25504833	26700055	1
25504833	18203266	0
25504833	18254954	0
25504833	19447788	0
25504833	19911947	0
25504833	21264403	0
25504833	23042438	0
25504833	23750150	0
25504833	23901746	0
25504833	24449691	0
29337987	22483752	1
29337987	27470214	0
28985478	19634919	1
28985478	19822882	1
28985478	22972848	1
28985478	22978652	1
28985478	23098562	1
28985478	23124066	1
28985478	25719760	1
28985478	26173710	1
28985478	26390015	1
28985478	26637280	1
28985478	27253623	1
28985478	27484481	1
28985478	27499047	1
28985478	27548809	1
28985478	22192309	0
28985478	22411955	0
28985478	24586660	0
28985478	24959063	0
28985478	26161500	0
28985478	26414664	0
28985478	26503251	0
28985478	26993319	0
28985478	27354531	0
28985478	27873206	0
28985478	27899691	0
28985478	28386598	0
28985478	28600226	0
28985478	29634317	0
28985478	29726113	0
27554589	19325702	2
27554589	19748496	2
27554589	20860823	2
27554589	24071007	2
27554589	18275604	1
27554589	18446220	1
27554589	19339963	1
27554589	20549708	1
27554589	20814748	1
27554589	21282572	1
27554589	22841760	1
27554589	22912764	1
27554589	23086717	1
27554589	23109401	1
27554589	23348054	1
27554589	23554853	1
27554589	23671706	1
27554589	23920116	1
27554589	24022483	1
27554589	24262204	1
27554589	25803583	1
27554589	27233781	1
27554589	19252893	0
27554589	19380582	0
27554589	22099175	0
27554589	24662837	0
28814746	23995637	2
28814746	20528938	1
28814746	20705504	1
28814746	21478342	1
28814746	21531804	1
28814746	23977102	1
28814746	24002096	1
28814746	24782537	1
28814746	26895738	1
28814746	27619533	1
28814746	28031278	1
28814746	28320951	1
28814746	29378891	1
28814746	29381428	1
28814746	18955475	0
28814746	22905199	0
28814746	27600558	0
25982388	19303045	2
25982388	20844764	2
25982388	22201738	2
25982388	23376935	2
25982388	25630614	2
25982388	29463232	2
25982388	20813201	1
25982388	22178374	1
25982388	23904995	1
25982388	27012904	1
25982388	28436429	1
25982388	29230098	1
25982388	18372794	0
25982388	23063722	0
25982388	26589719	0
25982388	28057271	0
25982388	29104512	0
24691813	19728163	2
24691813	19915957	2
24691813	19722107	1
24691813	20521175	1
24691813	25721113	1
24691813	25792615	1
24691813	26563216	1
24691813	26987696	1
24691813	27752963	1
24691813	29282423	1
24691813	29805153	1
24691813	20536764	0
24691813	22740074	0
24691813	23338794	0
24691813	27565151	0
24691813	19915957	1
24691813	20536764	1
24691813	22740074	1
24691813	19722107	0
24691813	20521175	0
24691813	26563216	0
24691813	29805153	0
24691813	23338794	2
24691813	25721113	2
24691813	25792615	2
24691813	27565151	1
24691813	19728163	0
24691813	26987696	0
24691813	27752963	0
24691813	29282423	0
24112409	21565119	2
24112409	22808280	2
24112409	25786896	2
24112409	26130132	2
24112409	28625991	2
24112409	18436592	1
24112409	21453289	1
24112409	21557783	1
24112409	23193267	1
24112409	23718836	1
24112409	23721749	1
24112409	24204702	1
24112409	24912556	1
24112409	27260357	1
24112409	27402509	1
24112409	28199101	1
24112409	28993761	1
24112409	29170835	1
24112409	23767809	0
29468192	25578363	2
29468192	27780032	2
29468192	28100741	2
29468192	18667608	1
29468192	19339618	1
29468192	19682031	1
29468192	20097182	1
29468192	20162034	1
29468192	20376354	1
29468192	22114260	1
29468192	24319410	1
29468192	25345805	1
29468192	25665800	1
29468192	18306285	0
29468192	20674642	0
29468192	21448290	0
29468192	23264762	0
29468192	18667608	2
29468192	20162034	2
29468192	24319410	2
29468192	25345805	2
29468192	18306285	1
29468192	20674642	1
29468192	21448290	1
29468192	23264762	1
29468192	25578363	1
29468192	27780032	1
29468192	28100741	1
29468192	19339618	0
29468192	19682031	0
29468192	20097182	0
29468192	20376354	0
29468192	22114260	0
29468192	25665800	0
29409529	18245174	2
29409529	19850962	2
29409529	27746237	2
29409529	29045477	2
29409529	29703175	2
29409529	18031201	1
29409529	19287097	1
29409529	21420029	1
29409529	21719092	1
29409529	22095546	1
29409529	22295148	1
29409529	23023967	1
29409529	23880305	1
29409529	24063588	1
29409529	24344132	1
29409529	25648892	1
29409529	26254990	1
29409529	28986417	1
29409529	29774214	1
29409529	20395557	0
29409529	21471103	0
29409529	21677199	0
29409529	21871427	0
29409529	23764846	0
29409529	24392001	0
29409529	24431397	0
29409529	25446881	0
29409529	26359372	0
29409529	26453058	0
29409529	27107963	0
29409529	27816054	0
29409529	29477141	0
24112409	18436592	2
24112409	21453289	2
24112409	21557783	2
24112409	23193267	2
24112409	23718836	2
24112409	23721749	2
24112409	24204702	2
24112409	24912556	2
24112409	27260357	2
24112409	27402509	2
24112409	28199101	2
24112409	28993761	2
24112409	29170835	2
24112409	21565119	1
24112409	22808280	1
24112409	23767809	1
24112409	25786896	1
24112409	26130132	1
24112409	28625991	1
29334985	18375469	2
29334985	18665183	2
29334985	18793503	2
29334985	20807165	2
29334985	21718129	2
29334985	22762845	2
29334985	22846501	2
29334985	22901841	2
29334985	22919256	2
29334985	23094986	2
29334985	23544811	2
29334985	24099879	2
29334985	24638201	2
29334985	25469423	2
29334985	25581987	2
29334985	26425126	2
29334985	26611949	2
29334985	26792501	2
29334985	26910591	2
29334985	27167372	2
29334985	27343122	2
29334985	29298404	2
29334985	18517034	1
29334985	18624022	1
29334985	19183420	1
29334985	19837941	1
29334985	20513296	1
29334985	20620267	1
29334985	22778928	1
29334985	23819128	1
29334985	24123692	1
29334985	24124334	1
29334985	24228807	1
29334985	24305464	1
29334985	24679029	1
29334985	25549052	1
29334985	26163039	1
17052726	18639916	1
17052726	18722642	1
17052726	21173982	1
17052726	21277614	1
17052726	23875678	1
17052726	24009098	1
17052726	27438991	1
17052726	18068764	0
17052726	18597817	0
17052726	19269470	0
17052726	19580986	0
17052726	19848127	0
17052726	20088532	0
17052726	20103116	0
17052726	21322632	0
17052726	21774547	0
17052726	21979295	0
17052726	22875477	0
17052726	24285159	0
17052726	25108831	0
17052726	26674238	0
17052726	26939079	0
17052726	29605134	0
29538408	25713383	2
29538408	18465787	1
29538408	18472095	1
29538408	18718467	1
29538408	20505190	1
29538408	21989110	1
29538408	22591375	1
29538408	23356298	1
29538408	23420871	1
29538408	24166382	1
29538408	24957510	1
29538408	26486001	1
29538408	26662176	1
29538408	26797168	1
29538408	26861305	1
29538408	26978483	1
29538408	27699411	1
29538408	27882267	1
29538408	28936743	1
29538408	29032399	1
29538408	29432782	1
29538408	29434302	1
29538408	29523213	1
29538408	25531706	0
29538408	27440046	0
29538408	27751837	0
29538408	28050121	0
29538408	28665018	0
29538408	28828674	0
29538408	29666210	0
29538408	18465787	2
29538408	18472095	2
29538408	18718467	2
29538408	20505190	2
29538408	21989110	2
29538408	22591375	2
29538408	23356298	2
29538408	23420871	2
29538408	24166382	2
29538408	24957510	2
29538408	25531706	2
29538408	26486001	2
29538408	26797168	2
29538408	26861305	2
29538408	26978483	2
29538408	27440046	2
29538408	27751837	2
29538408	27882267	2
29538408	28050121	2
29538408	28665018	2
29538408	28828674	2
